row ID,row m/z,row retention time,Blank_pos.mzML Peak area,S01_pos.mzML Peak area,S02_pos.mzML Peak area,S03_pos.mzML Peak area,S04_pos.mzML Peak area,S05_pos.mzML Peak area,S06_pos.mzML Peak area,S07_pos.mzML Peak area,S08_pos.mzML Peak area,S09_pos.mzML Peak area,S10_pos.mzML Peak area,S11_pos.mzML Peak area,S12_pos.mzML Peak area,S13_pos.mzML Peak area,S14_pos.mzML Peak area,S15_pos.mzML Peak area,S16_pos.mzML Peak area,S17_pos.mzML Peak area,S18_pos.mzML Peak area,S19_pos.mzML Peak area,S20_pos.mzML Peak area,S21_pos.mzML Peak area,S22_pos.mzML Peak area,S23_pos.mzML Peak area,S24_pos.mzML Peak area,S26_pos.mzML Peak area,S27_pos.mzML Peak area,S28_pos.mzML Peak area,S29_pos.mzML Peak area,S30_pos.mzML Peak area,S31_pos.mzML Peak area,S32_pos.mzML Peak area,S34_pos.mzML Peak area,S35_pos.mzML Peak area,S36_pos.mzML Peak area,S37_pos.mzML Peak area,S38_pos.mzML Peak area,S39_pos.mzML Peak area,S40_pos.mzML Peak area,S41_pos.mzML Peak area,S42_pos.mzML Peak area,S43_pos.mzML Peak area,S44_pos.mzML Peak area,S45_pos.mzML Peak area,S46_pos.mzML Peak area,S47_pos.mzML Peak area,S48_pos.mzML Peak area,S49_pos.mzML Peak area,S50_pos.mzML Peak area,
9401,100.51022674025334,17.032368,72649.734,109197.32,97887.37,102976.33,96640.336,94963.055,80897.91,94284.61,100772.58,76805.83,104538.57,87833.3,85006.64,100290.055,87035.19,109942.24,96147.38,92555.914,83196.14,111891.47,88048.84,134324.66,90864.97,94627.07,98703.164,118749.516,97117.21,117944.24,91053.38,98242.1,93338.836,98370.016,97709.516,73592.7,88840.39,91518.58,82345.94,82707.56,96641.59,90379.99,87883.16,87916.445,103409.65,94684.91,94837.4,97219.43,89951.266,91880.75,100022.94,
123,100.51026394931863,0.03828023,85485.96,88589.02,1082043.2,1309043.2,1040198.8,940926.0,677652.44,927407.75,1083247.4,1105988.9,731528.2,1253429.9,1126778.1,1156391.0,725039.9,1007728.0,1124688.9,1320340.1,1056082.4,114462.54,1027004.4,93378.81,993392.0,1003966.5,1331308.5,89731.18,974822.94,95961.18,998076.6,966477.9,1086152.5,1204338.6,1116829.9,1176416.0,1255246.6,1091533.8,1573611.1,1271260.2,1028087.9,1144163.1,1167506.2,1114843.5,1173330.0,1252888.9,1026144.7,1157436.6,1020597.2,1121539.9,694053.44,
117,100.9321997227223,0.03817411,2656.059,2966.9075,612498.56,786235.5,559746.06,528078.25,560474.4,487267.16,538982.4,511953.34,451152.34,461162.2,538142.0,507711.9,500419.06,608326.0,606299.06,560783.6,412622.28,1869.5657,659326.6,2949.1604,662751.7,487831.8,584140.75,4265.4785,561597.8,2994.7117,518582.7,746121.56,461895.75,582778.3,644344.56,560171.3,589669.4,808323.25,593965.7,726885.9,448760.12,601715.0,683352.44,492580.4,552440.0,830117.2,609044.4,543540.0,391574.28,472929.78,636642.5,
207,100.95708025138272,0.03965674,4274.145,3168.237,66776.0,81195.234,103820.39,93160.38,81360.19,90350.66,83452.91,51771.383,80697.68,102177.8,86285.34,80453.72,83914.13,86623.38,63844.938,85858.03,41014.15,3998.9277,76942.33,4758.673,86305.8,78919.19,66422.8,4167.466,75438.7,3153.561,77416.39,84623.65,80246.52,68053.375,74998.55,84497.805,64694.348,48960.145,89263.914,78841.516,56962.938,107192.836,101720.95,69906.94,73187.36,98516.15,77768.47,73737.98,80220.734,74194.766,89420.21,
6008,101.0712815292473,14.97406,173591.7,325353.8,252565.66,77181.27,194851.58,318581.0,416972.12,297789.53,1899073.9,434767.94,327384.47,353478.12,408304.84,202744.4,203984.34,232590.02,210002.3,2512490.8,358113.38,223792.98,267915.16,1603372.2,1908360.4,330254.5,128745.53,387024.2,389661.25,1430947.9,307118.34,308917.9,310755.6,218931.94,341313.53,1366121.0,1464503.6,347067.9,305721.7,253712.06,1858657.5,140164.5,259842.55,81855.984,2719762.0,169044.58,373052.56,303776.75,133674.92,2901638.5,354698.16,
7103,101.07128213684118,15.495521,67819.45,114849.45,240551.78,206851.19,134811.12,118143.08,51795.543,164610.55,83336.31,110945.3,269489.38,153396.98,101599.96,166942.69,158186.53,103049.24,208385.0,78698.375,132763.17,101206.83,188622.53,108372.42,207891.2,81249.79,159233.53,213232.31,179465.92,39696.516,163984.7,490443.66,45789.36,144507.1,318827.94,214707.83,137355.72,193658.17,282761.94,55118.14,213851.9,133923.52,165019.92,162435.47,118266.72,175589.1,367956.1,235360.67,95648.41,161497.02,99240.61,
6615,101.07128660852888,15.320477,1274050.2,2502070.5,255380.47,171900.08,382151.75,315530.66,286872.0,335826.16,116463.92,259120.03,348951.94,143522.55,255363.52,374076.12,271768.94,353882.66,263549.7,343725.97,219662.22,354827.6,209834.6,336735.75,146301.3,171684.23,317373.25,382253.8,222157.58,292569.72,242784.73,193379.14,286985.4,181530.28,269340.6,295604.75,193118.0,359357.6,255812.72,269302.53,343463.75,254110.33,392972.8,95577.734,172629.11,286036.22,212290.58,135268.0,239903.25,278978.75,102009.43,
5245,101.07128977839798,14.17325,62227.273,505114.2,599075.06,598373.9,737177.8,539647.44,775967.75,458251.44,932785.06,807956.9,566132.94,804368.2,723868.2,650521.25,1045419.56,1163783.0,650449.56,1495980.8,1412526.1,759245.3,719210.5,845762.75,986712.9,419644.5,452401.84,729552.6,694059.6,466487.16,1047596.4,1040176.44,720754.4,216187.6,609562.2,723041.8,775393.94,635968.06,775376.94,803036.44,1080237.6,625620.0,744597.8,634604.25,499363.1,314099.62,316215.0,471839.72,984838.5,856112.25,236092.16,
5418,101.07129502765258,14.426571,163112.69,255392.84,246948.3,198157.89,124341.2,125036.41,249752.17,94848.78,65772.875,269093.28,228912.67,134527.69,423353.97,198880.53,169959.78,181315.11,147596.0,201114.73,218324.47,296871.4,131623.2,340619.22,438355.06,47152.324,293338.44,189938.16,627980.7,153730.89,181522.83,280436.62,473771.44,1345354.6,196507.92,540626.94,608803.8,244217.25,303591.53,203161.77,245630.6,241707.38,123513.016,227210.28,658491.56,184468.77,264385.22,153426.14,47144.85,563058.0,131996.1,
4994,101.07129694395609,13.909054,96427.52,488919.47,495156.53,230821.67,277067.66,64970.46,630005.7,596374.0,126302.11,281568.25,499230.8,149286.64,522919.1,564926.25,213140.92,261159.64,456233.0,284612.38,315205.47,161064.36,699921.1,696140.4,668863.06,393522.97,278098.38,576480.44,614733.44,689119.8,236913.8,161792.53,538135.1,220864.98,475236.75,773891.56,601365.9,561077.44,577487.9,348661.3,227544.9,439572.62,258740.6,506744.97,510090.56,190677.17,275262.4,561382.0,193159.3,447013.06,192422.45,
160,101.50903947670413,0.038915154,8946.509,8974.316,135132.23,131566.61,144224.0,136784.39,81198.66,110428.03,129920.54,124279.05,134747.03,128440.516,120798.34,134734.84,85683.414,152224.72,128865.09,168496.98,135558.11,12225.8955,141151.73,10766.905,171384.6,149160.42,103677.48,11609.5625,122947.34,9041.07,131223.31,143132.45,140109.88,155219.05,131902.19,174328.84,188405.4,133502.84,139607.34,118174.766,109918.3,154785.22,143701.39,118775.664,125107.68,118505.234,144094.83,118454.18,157825.19,122435.97,75010.41,
9514,102.03061129606753,17.03873,213473.83,160188.17,130962.58,140270.9,124654.57,92116.195,127727.44,128906.52,150748.66,128412.66,144969.22,122514.87,156862.77,144509.6,79359.59,91221.09,136117.52,123935.125,119067.78,126521.766,126140.055,156459.42,121992.95,138667.73,126030.086,104640.78,156097.11,60798.957,142945.67,158978.11,146224.03,115011.67,123078.97,167981.17,68035.17,150064.33,143296.88,131981.14,113222.84,145827.92,138990.9,111112.49,152196.3,130177.07,98158.74,143248.86,127205.58,108670.77,105674.52,
9498,102.03412961383485,17.03788,3.1188504E7,2.520575E7,2.2472656E7,2.3003472E7,2.14727E7,2.265301E7,2.2910924E7,2.3462122E7,2.3704082E7,2.1846604E7,2.330489E7,1.9704606E7,2.373934E7,2.3175716E7,2.1993344E7,2.304017E7,2.2874312E7,2.2571088E7,2.0661282E7,2.4845542E7,2.2218138E7,2.451771E7,2.4618872E7,2.4862748E7,2.351629E7,2.4729906E7,2.2997868E7,2.483095E7,2.3258366E7,2.37361E7,2.4483132E7,2.27486E7,2.4329198E7,2.560229E7,2.4498424E7,2.2779876E7,2.5130682E7,2.4359772E7,2.2545454E7,2.2831292E7,2.497959E7,2.3091446E7,2.4330066E7,2.3865652E7,2.2323106E7,2.444264E7,2.2612992E7,2.2477048E7,2.0010076E7,
802,102.03418676803547,0.49998257,69886.34,36277.7,24342.955,29845.117,21408.15,25354.531,22895.422,25993.287,29335.84,32570.297,775.32654,25733.814,23558.232,26301.162,20440.795,33976.652,25564.168,10638.325,115387.63,69843.375,273529.75,10343.159,35155.492,32644.314,980.85583,0,26772.457,1309.5685,4019.147,27583.145,27916.154,32543.65,29925.568,63274.773,37010.65,29341.209,48854.95,48774.496,17337.852,8570550.0,9450981.0,7237869.0,36670.156,28861.027,60456.645,28355.11,26452.463,24227.49,20980.99,
9497,102.0376515404223,17.037348,53370.195,150193.27,144045.11,144742.95,129603.43,135769.44,147461.02,130631.6,147314.52,105231.23,146435.11,96616.51,142188.44,146119.12,82054.75,88960.945,125146.71,72758.01,111752.35,77847.68,99124.195,155497.9,112123.33,118218.81,104315.15,120700.11,135140.3,129282.3,138767.62,142943.56,164332.08,103421.305,119968.07,158336.06,136525.61,140099.64,144433.89,109742.71,75525.76,113178.03,93496.97,103974.64,142061.75,125847.29,118078.6,125022.13,147975.83,111134.6,37962.027,
1689,102.05528454516875,0.64831936,28026.947,41755.062,66794.79,97357.97,111626.766,127143.43,117832.97,59929.91,136581.88,137907.72,71571.33,56877.125,214018.14,84574.99,116134.64,65427.305,67421.76,195769.4,114084.4,95500.51,136028.77,107116.15,89912.81,76014.77,88223.01,112093.04,173360.62,66112.164,128970.04,148908.44,53870.23,120401.05,87685.34,374198.6,150184.39,84406.65,127250.836,67832.38,129086.164,533278.9,296882.03,445622.6,165792.03,139327.0,56264.98,119481.38,40056.625,94356.03,122304.336,
9,102.12804663126111,0.030366538,1953.9446,85476.875,2054816.8,1625251.2,1713726.5,2110512.5,1404836.0,1916723.9,1917846.9,1535993.6,1392583.6,1708711.9,2418252.2,1715853.5,1571025.6,1704721.4,2042795.4,3068191.5,1290729.1,129071.99,2959237.5,80046.266,1196935.2,2144961.8,1400171.4,77920.09,1713213.1,85141.38,1418692.1,1702161.8,1592791.0,1707393.9,1921071.8,4042677.2,3618220.2,2004051.5,4152463.0,2752803.8,1790063.9,1654350.5,3482507.5,1673580.4,1998549.6,1471439.5,2294051.2,1473864.0,1487124.1,1318167.2,1141289.1,
8938,102.12804507765966,16.905077,5381.7827,643082.56,831381.44,968982.94,966080.44,907423.1,732137.75,846172.56,941686.3,819219.06,750453.8,851007.4,959946.44,941744.9,772129.2,1010449.9,827565.3,111956.29,714694.8,508951.28,257119.78,766779.56,842514.7,805131.06,956326.06,583028.3,798705.44,616455.7,786962.94,911457.4,1187614.1,896715.44,736542.5,40039.03,310676.34,806614.2,144572.16,202234.25,943324.9,941915.75,213079.75,882312.44,819340.25,914907.7,907896.3,939160.06,1119782.1,898071.25,786466.6,
7600,102.12805692771398,15.712839,6358.573,102990.02,330051.66,102329.336,156719.22,1463745.1,36423.234,1798518.5,148066.23,77927.414,294253.84,201164.5,2036080.1,31740.59,115169.38,2130173.5,1715436.6,349006.3,1302656.9,213703.33,107641.14,63956.484,1484271.9,1711284.1,1697987.1,74638.81,157673.88,79993.59,126259.0,140437.11,579682.9,62012.836,1404196.2,2068963.4,2152066.8,87202.84,2276262.2,74583.86,122797.875,1507837.6,227310.34,32899.5,278376.47,220156.14,1424752.0,1416834.5,62637.105,16638.842,1014490.1,
7111,102.12805305481803,15.544022,15118.27,108762.37,1607310.8,2090564.6,1613296.5,204131.6,88716.57,239319.5,1810204.5,43634.492,248888.88,1362033.2,294292.28,1940111.5,1388426.2,147736.45,76746.41,97693.125,110930.66,142014.98,2277765.2,77863.59,163634.44,173549.1,52495.285,28725.32,29045.62,604898.4,1372815.6,94503.62,94716.836,192065.58,261675.6,239261.58,130129.625,1206968.1,428280.12,100359.95,1711907.5,43272.7,2544058.2,239879.19,103046.83,1219456.4,92772.61,228104.58,1850257.8,1178526.9,30387.059,
8581,102.12805095518186,16.570326,4487.188,57129.19,100825.8,172611.9,35734.938,42384.004,24199.777,56334.332,85749.46,26103.242,53750.594,106599.8,31019.98,41406.39,33193.285,67155.61,27434.703,59775.49,33344.13,154028.52,82262.14,13768.205,183522.4,85253.24,201147.39,90480.72,106208.45,86902.97,36383.066,66760.92,43890.082,48425.953,81076.63,60435.938,28394.012,17873.777,55318.215,66319.14,26488.285,114745.76,86279.78,63247.215,60675.598,22427.906,16723.348,37732.316,69429.38,34349.406,43397.78,
8325,102.12805212050824,16.374853,5549.5645,85969.56,17699.713,34583.58,45926.625,54608.938,56624.645,33511.93,69739.43,60495.836,47574.066,38209.18,82522.18,84418.14,33793.195,30524.398,113005.73,108072.92,35433.79,83457.07,76310.28,18846.043,44810.996,116295.19,78225.25,99497.29,90769.2,98542.61,44922.22,27050.246,33049.42,99300.39,25979.969,56938.35,37497.023,45986.875,85972.83,82698.29,35370.99,40382.45,135837.05,64291.434,55296.77,24648.234,68081.06,22947.14,71326.26,34292.39,31800.99,
8015,102.1280600428018,16.08594,1949.5627,11679.081,41073.15,40971.766,102486.516,23096.717,47424.47,50699.93,78154.7,115441.87,68192.47,46481.58,60357.36,94293.625,47481.242,43474.266,23406.674,111607.586,76167.73,90836.44,116701.6,36098.453,31443.629,50462.67,44005.35,11432.713,52000.133,14734.537,43704.58,24711.113,60247.496,47103.367,39186.9,154225.27,34325.637,46529.402,57315.367,59384.402,46629.594,42872.848,123102.05,34590.22,57538.258,40796.758,42384.504,51804.168,75634.41,24720.066,39471.445,
743,102.5328394119854,0.53661895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678.7245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99869.12,107496.96,83062.26,0,0,0,0,0,0,0,
9499,102.53284792128254,17.037983,400496.3,313452.7,268974.6,294797.06,256881.23,273870.66,302316.66,285526.1,290090.0,274021.12,251957.53,249070.95,291384.47,292536.28,278167.06,285138.53,295934.53,293586.53,262528.4,297024.44,280340.38,297685.47,289264.7,315010.3,299391.9,307394.8,287172.97,294098.2,297258.5,298769.28,312841.1,289842.56,296351.44,319048.06,318678.44,283515.22,317803.0,290301.4,291720.9,284669.38,307050.0,289608.44,303533.62,293017.34,277072.75,312950.28,290604.16,286766.25,242583.08,
9470,103.03215181593072,17.036608,188209.89,116822.31,119886.625,132809.81,104127.57,113667.664,136298.34,140204.88,122241.46,119922.65,134883.84,115174.6,133647.94,143458.48,127250.39,134142.5,123368.0,111758.89,125438.42,143930.72,132835.94,135825.92,135304.92,129784.56,131225.78,148461.52,122685.54,135843.23,131987.69,125854.59,143395.86,126735.16,146857.48,143588.95,135679.97,127173.65,152858.92,144257.72,132912.77,130516.984,140345.86,136565.61,131906.62,135600.17,111329.81,137096.62,130316.86,114960.26,107577.52,
706,103.03218852327994,0.5348783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56522.633,55950.15,46522.17,0,0,0,0,0,0,0,
9260,103.05055957956023,17.02686,168041.02,110582.56,93997.35,68497.92,91948.87,95341.26,76254.67,81054.39,78250.625,90292.5,94434.125,76748.34,98438.09,98584.8,95334.586,99280.57,111619.08,106269.26,79983.86,122701.26,95745.68,104577.89,116956.84,109329.625,103919.78,83944.26,76429.71,90543.96,71437.78,93482.03,110125.78,96676.17,102568.21,136868.52,126128.125,71128.02,99848.445,111397.766,78351.0,91487.64,119175.11,94814.04,102093.33,64528.293,87272.17,88782.43,75568.82,103891.72,96639.14,
2947,103.0545080682151,3.1959238,0,645379.44,1614081.1,947951.8,795554.44,692299.75,1230290.1,1000783.25,1722853.5,1713139.4,785975.4,693300.94,1787278.0,1776065.5,1904411.6,672523.5,746749.0,657712.56,614405.44,738402.56,413913.6,1692536.8,1961456.6,1457056.0,1805615.6,662329.5,650462.5,1888336.0,698683.44,744102.4,735530.6,803873.9,1858803.9,920384.75,1796369.2,1077777.2,851837.94,2054402.9,805495.3,1700600.2,1809721.5,1012073.2,1839659.6,754237.1,574272.0,1892212.9,1775281.2,1482599.1,714069.4,
2755,103.05452563951847,2.8379738,0,128927.88,405576.28,64550.402,175285.34,144557.34,64695.188,224335.83,425462.12,440125.12,143759.28,159416.48,453056.75,473947.3,513830.56,137123.12,165677.84,145718.72,134603.77,152584.84,32912.203,442692.9,504639.0,363774.38,476773.06,128683.08,141781.5,509962.03,132853.22,170895.97,147251.44,169877.12,479126.0,178556.86,453318.66,245844.03,173376.89,539187.75,172042.05,450179.7,478134.84,246118.34,471211.06,169237.08,35546.215,469713.25,459766.03,401451.7,152417.16,
9488,104.03055237101967,17.037352,689578.3,500367.8,475381.97,483427.22,432595.97,467512.88,467541.03,494510.34,505384.7,460267.56,481981.66,394792.44,476272.28,477962.84,453241.7,476648.88,458619.28,472045.78,429260.06,501333.94,462932.56,508573.1,513552.84,521787.62,492209.7,512970.7,470762.1,517265.1,486058.03,498853.47,526226.56,469884.66,484524.6,546636.94,514740.72,458884.5,521724.2,512557.72,463976.2,480265.4,523980.12,491862.94,477153.16,480579.75,466828.72,510844.12,452647.66,475220.6,415079.28,
673,104.03065938134269,0.53580153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.65283,0,4912.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172815.62,191420.66,142204.2,0,0,0,0,0,0,0,
9080,104.07089723343942,16.985485,85426.89,69126.55,59089.38,55225.04,59924.36,55458.68,61233.18,64793.72,65262.664,54800.703,57929.195,54052.12,61215.266,56005.62,56441.562,49727.785,54436.434,63947.574,56564.71,65439.79,54879.094,66796.42,60156.3,62858.28,66483.54,45814.555,56954.684,49084.715,54290.414,75866.09,81460.58,61564.75,59733.31,85925.89,73477.82,53149.85,90248.1,61188.8,58525.855,63086.707,72910.91,52915.406,65601.72,54102.56,61576.04,57063.645,57219.5,54841.83,50500.75,
1874,104.07093371205815,0.6783927,6614.516,434421.97,338914.25,343964.1,371154.75,530173.1,350944.47,406227.6,244120.97,883305.3,639423.25,487710.0,552242.44,828510.75,438890.38,371186.56,491347.06,520502.8,278071.94,791453.7,179901.3,464509.72,633080.7,428028.78,483659.3,487984.47,254702.47,684015.44,483997.56,652386.4,642692.94,404150.94,283564.88,571984.3,715577.44,328438.25,639336.7,586906.44,432328.12,401813.56,504133.8,301753.88,756204.6,712107.3,186694.38,588304.44,519965.72,392654.22,465525.75,
1574,104.10729317789506,0.6363866,1284.5635,3925210.2,2965094.2,2323722.8,5288227.0,3538244.8,2574070.0,3585024.2,3968541.2,3268365.5,6021091.0,3852213.2,4547798.0,5343920.5,6296148.0,3018936.8,5414305.5,4757008.5,1513152.8,3903572.5,813568.7,3425145.8,4657944.0,5146106.5,5044051.5,4088740.0,2287288.5,5028408.0,4385874.5,4171149.2,5888080.5,4850404.0,4636821.0,4920046.0,5237383.0,2174837.2,4009779.2,6840155.5,4130734.5,3486663.0,2644141.5,2959475.0,4848542.5,5191437.5,1252001.2,4579119.5,4866189.0,3499127.5,3820850.5,
8902,104.10729847036447,16.878725,249211.39,252086.86,226904.73,290471.84,320511.28,326293.78,242089.39,247395.8,262628.7,236697.39,254142.92,249147.17,255326.38,318000.97,267569.94,296595.28,238141.61,205275.55,196001.7,341872.0,289072.0,310538.97,243780.42,213219.12,250859.38,231145.89,212635.53,279925.47,218877.11,263851.62,258286.94,279496.6,205606.55,344767.38,314407.84,12819.799,272339.22,272037.66,280771.5,313066.47,227601.61,282774.0,238819.27,289367.97,265917.12,288524.94,566603.75,332609.28,268482.6,
907,104.52365837076705,0.5362741,746.8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934.1206,0,9317.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360492.53,400617.0,286802.53,0,0,1306.49,0,0,0,0,
242,105.01643987842604,0.04230101,0,0,47728.08,38968.473,31409.791,26460.809,47789.48,38398.59,34452.145,54955.7,41191.734,35891.656,34052.926,40884.527,42137.242,40210.312,47445.273,63606.08,55623.777,0,59193.668,0,61948.402,46753.56,41839.336,0,40841.46,0,34509.44,40740.137,60303.543,45662.258,58852.145,71340.9,46498.625,35061.492,70729.29,66734.53,12575.678,50255.367,27295.867,31303.264,47027.17,50543.67,34769.3,46438.81,31823.656,33572.914,38329.258,
3235,105.03382960512076,5.26729,0,1286.4022,18701.36,0,0,12655.301,0,8043.1772,0,12193.991,27092.22,4125.7407,7874.421,14221.869,0,7796.5747,0,24496.36,11366.415,27512.309,2626.984,115888.54,1914.9401,0,1154.5642,202163.95,0,108754.01,0,79904.14,25633.092,24442.6,1076.9368,14438.368,178652.69,0,84612.51,0,82830.09,2010.6168,10477.977,298720.2,104333.15,16454.797,77944.945,13778.246,137275.8,117733.914,25676.527,
8843,105.04260364617008,16.933992,9531140.0,7492230.0,5199587.0,8327317.0,1.1101649E7,4315232.5,8621378.0,8278860.0,6818654.5,4822678.5,7509095.5,7835992.0,6880636.0,3696034.0,7200760.5,9564742.0,1.0319508E7,5174797.5,1.0488179E7,7048744.5,7227998.0,6752521.0,8751076.0,9710183.0,8630907.0,7940970.5,8225913.5,7748735.5,7693549.5,9031187.0,6961176.5,8401750.0,6227708.5,7809251.0,6215120.5,6932345.5,9121062.0,5474272.0,8106628.0,8909555.0,5808517.0,4911851.0,8648717.0,7574394.0,7875304.5,7444649.0,6078615.0,7728614.0,6920393.0,
7694,105.0426118305022,15.7495985,761645.7,1421905.6,1370765.6,734763.6,2398623.0,1056562.0,568950.75,673423.5,854359.1,413565.84,2619479.8,264592.56,295919.47,258763.55,1666492.2,864133.5,774699.8,257917.42,515971.0,379796.6,1301347.2,571340.56,1322026.2,2507445.0,1955908.6,454913.4,751781.06,2246097.0,651750.2,1116680.6,1386120.4,1407514.1,564369.56,654658.7,570560.7,433899.03,1107380.2,347077.97,483212.53,753556.56,622048.94,543720.5,854347.4,566370.3,2537897.5,2731105.0,1826514.5,225141.6,1210203.5,
8623,105.04261211977968,16.636168,545015.6,1578335.8,2012245.1,672507.44,334018.5,138318.33,507880.8,779439.6,849071.1,342080.2,826004.0,2692790.0,707570.7,1978115.4,3373410.2,236951.1,342223.88,443792.22,270416.66,199588.34,526162.7,1745091.1,2687729.8,738786.44,4255253.5,2081664.0,2372553.8,5068467.5,1021963.94,1059841.6,1736369.6,355990.3,815325.94,843124.5,1134740.0,467062.03,358692.3,404926.1,207366.47,3583663.8,1505068.8,341259.22,2616828.5,2052411.0,2448094.0,1809103.1,748591.94,3387141.0,2053747.0,
8345,105.04261462773628,16.388678,447011.75,2856329.5,862568.56,3803539.5,3820944.0,1949681.2,3364210.0,1070503.8,593025.1,892452.56,1698124.4,2262121.0,2105305.5,414765.9,294733.66,3293773.5,3174789.5,473990.75,1079523.6,353581.16,258188.77,3199464.8,656394.7,1209316.1,4020074.8,808330.06,397926.94,119349.55,1116922.9,1727676.6,615427.8,5254359.0,1371929.1,1628023.0,340435.8,458072.22,672443.25,178721.75,1873830.5,732686.75,1298337.1,1935764.8,430865.8,4028388.8,212319.1,1631698.9,4006085.8,3542743.5,3397489.8,
7250,105.0426136885309,15.561385,335936.12,1543665.1,1367542.8,1146653.6,1548828.6,1459855.9,1134694.4,1207243.5,862495.1,832099.5,1473971.8,773172.25,1545706.9,1577794.5,1317308.5,1242087.6,1679425.1,806350.7,1595493.1,927808.2,1172960.4,623070.25,793541.56,1880933.2,1178518.8,935932.4,653588.1,960444.5,920873.9,710057.6,784145.9,1098082.9,1504890.8,657889.7,1543914.9,1004729.5,1315475.6,943285.94,1043275.8,1308950.6,652054.06,476998.16,1532580.1,1006293.25,684537.7,916957.7,615532.25,2754165.5,878219.2,
7865,105.0426209316258,16.09606,477250.97,315474.44,910931.44,904570.3,480757.1,781661.6,466748.6,266774.53,130845.516,447486.0,1143080.4,179949.4,239876.53,160406.19,443768.25,1673157.4,1012793.8,975722.25,646946.06,247543.77,852417.06,469718.72,960459.9,220898.34,117884.51,1200572.1,508832.12,1350086.8,549987.75,1297365.6,303786.44,539744.75,652545.06,256782.78,122980.29,456793.12,447431.3,202152.67,328046.2,1748067.9,202893.6,1389177.4,347645.34,379930.88,899523.44,451378.8,1554842.2,269797.34,1120234.1,
8113,105.04261915020356,16.152315,217399.94,1548590.2,1556331.1,646925.25,361525.3,733607.44,418698.53,266774.53,393401.72,1888385.4,672403.94,179949.4,637837.2,261746.6,401217.0,583239.0,301192.75,218783.7,530999.5,282028.56,1063440.4,555711.0,154104.31,503321.38,117884.51,735106.4,394794.25,283854.72,1532832.9,435106.12,328532.88,292873.03,930832.56,266413.22,118764.17,448110.0,447431.3,247023.88,172399.31,1411686.8,1706948.2,291431.78,2058348.2,131835.84,422486.6,164573.83,922628.3,207745.03,256569.03,
789,106.0043869375852,0.5327149,0,0,0,5078.9487,0,0,6692.7812,0,0,0,0,1127.7726,0,0,0,0,0,0,21321.285,0,44992.93,0,0,544.413,1781.2125,0,0,0,597.63684,1837.6136,0,0,2653.8257,0,0,2717.9268,0,0,0,518518.44,543850.0,374199.97,0,0,31854.754,0,0,0,1851.3616,
9456,106.02909197210552,17.035973,56181.52,38943.21,40953.824,39448.125,32972.145,35516.09,35545.926,38039.164,34963.715,37083.69,32086.738,34592.625,37110.594,41406.21,33799.484,41241.41,35947.957,38907.516,33535.996,45294.406,33205.504,21569.01,43020.49,36870.07,38077.336,37680.36,34177.52,48149.26,36632.645,32136.863,45127.574,46723.133,38866.36,38587.605,38769.047,42230.027,43779.645,40003.73,36880.246,38977.723,43828.094,38835.832,42038.7,40630.234,30683.414,39492.383,36605.305,36911.918,32053.498,
9195,106.05009084457792,17.018276,119981.21,173314.38,170738.66,165173.8,162446.19,150783.5,168907.7,159102.06,169566.36,157451.52,168465.02,158566.47,171327.08,171954.73,145234.5,171041.16,162498.17,172110.48,163499.78,174365.53,165759.03,159626.38,179172.39,181548.62,174441.2,168749.22,157116.92,165049.4,155509.17,183622.02,181695.8,166456.12,178700.7,161265.94,177448.4,153867.25,162603.1,167952.5,151251.31,156160.89,181961.75,161397.5,180126.03,178802.8,175203.27,167258.61,165795.89,155656.81,136628.73,
1504,106.05018381404372,0.62978315,7934.325,68633.07,194607.14,52757.605,127040.086,107736.83,148715.23,73563.49,109348.33,100499.37,80016.16,80097.39,318323.2,97282.83,249424.4,152453.61,92085.57,143672.08,92462.3,203821.52,115278.4,105124.34,177785.28,80758.88,99033.23,106387.71,161819.94,121296.67,116826.88,169494.69,125662.695,96093.3,114924.1,131269.56,169288.19,152108.66,148779.39,127165.6,105156.12,31201.236,71354.266,37211.707,329783.44,106520.77,52574.45,141916.67,83500.34,136311.66,90815.64,
1648,106.0865336004727,0.6456945,0,27106.41,33757.58,29740.014,28231.434,27270.67,36251.09,40614.223,29100.854,77656.02,31871.67,53955.258,34524.086,47792.91,23878.014,35163.48,35916.773,34250.11,26824.15,72642.61,17410.262,49747.207,32358.506,50476.215,33074.18,22560.16,35431.938,39750.68,13858.059,59798.09,6045.616,58898.043,53684.89,31894.08,59970.36,27099.418,41465.3,38305.234,79201.38,6372.4595,28931.443,8174.263,59352.117,25486.52,18870.09,40774.96,56279.36,26393.584,39536.91,
